,Datetime,Tweet Id,Text,Username
22,2019-01-02 23:59:57+00:00,1080614706862309376,Aaa durduk yere kâr ettim gördün mü ? 🥳 #dolar,saltisila
23,2019-01-02 23:59:56+00:00,1080614700126220288,Yine bir transfer dönemi ve #dolar yine yükseliste.. #Fenerbahce,alper_kah
24,2019-01-02 23:59:49+00:00,1080614674557816833,e o dólar q em um dia caiu 10 centavos,leandrocarusoyf
25,2019-01-02 23:59:43+00:00,1080614648079101953,Bir ülkenin insanı #dolar artıyor diye niye sevinir ?,DiriliRuhu1
26,2019-01-02 23:59:43+00:00,1080614646749585413,Precio de la perrarina 1 kilo x 5000 así sin anestesia más de un 100% aunque no hay subida del dólar ni nada @mercadoregulado #2Enero,Venedelgado
27,2019-01-02 23:59:14+00:00,1080614526377213952,#dolar noel tatilindeymiş desenee,nnamutenahi
28,2019-01-02 23:59:08+00:00,1080614499886030849,"Kurumlar tarafından verilen fiyatlar içerisindeki en iyi rakamlar paritenin son fiyat üzerinden alış ve satış fiyatını belirler.5.50 barajını geçemiyoruz.Sabaha 5.50'den açılacak gibi dolar.Birçok piyasa kapalı,USD/TRY paritesine teklif veren kurum sayısı az. #Dolar",dvtemre07
29,2019-01-02 23:59:01+00:00,1080614469628297216,"Yav bu #dolar ile ilgili yazan konuşan olunca neden akpliler hemen savunmaya geçiyor ? Dolar 5.50 diyoruz, adam chp olsaydı 107 lira olurdu yazmış. Yoh babağnın mına.",reichkartali
30,2019-01-02 23:58:59+00:00,1080614462829355009,"@pancuniyoldas Ooo abi cukka sağlam o zaman. Bu hesaba göre zula da bayağı dolar varmış. Sizin dolarlar benim çenemi yordu. Afiyet olsun, Saygılar..😀",avsuatbingol
31,2019-01-02 23:58:57+00:00,1080614454402920449,"@sevvalynr Dolar yükselmiş sen piyanonun derdindesin...
(Prim yapıldı, vatan kurtarıldı)",yagmuracarrrrr
32,2019-01-02 23:58:55+00:00,1080614444206604288,@aztakipcili bizim iş yerinden karşı caddedeki coffeemania yanına geçemedim. dolar almaya üşendim ama az önce elimdekilerin bir kısmını sattım &lt;3,edwardmakaskols
33,2019-01-03 23:59:36+00:00,1080977007201173505,"@DanielLorea @sbatakis Aclará que es el precio de dólar, pq algún trasnochado va a pensar que es la inflación 😄",saintrupe
34,2019-01-03 23:59:14+00:00,1080976915119378433,@luiz_uliano Dólar ta coçando na mão do brasileirinho,eduardawoss
35,2019-01-03 23:58:49+00:00,1080976809536172032,¡NUEVO CONO PULVERIZADO! El billete de más alta denominación ya no alcanza para comprar un dólar Dicom -► https://t.co/xU72myyKSs,VINANBLO
36,2019-01-03 23:58:46+00:00,1080976794428338176,"@ESCUALOGRIS @DglasPineda @mercadosyaccion Jajaja eres casi un científico,  el pana quiere saber que pasará al indicarse el dólar.  Yo pienso que tenderá a bajar, es decir, puede que cueste más en dólares por un corto tiempo. Mientras la macroeconomía no tenga fuertes cambios, esto seguirá rodando cerro abajo",wmejiam
37,2019-01-03 23:58:35+00:00,1080976751554113538,@sergio_br2 @giovannibassi @Carl0sfelipebtc O dólar americano tem lastro. É o governo americano e sua capacidade de pagar suas dúvidas. O lastro é a confiança. O lastro do Bitcoin é a mesma confiança. O valor das coisas está no que as pessoas acreditam. Isso é economia básica.,juloliveira
38,2019-01-03 23:58:19+00:00,1080976682939531265,"@la_patilla LOS COMERCIANTES PUEDEN PONER EL PRECIO QUE LES DE LA GANA A DIARIO, PERO NO SE ARRECHEN CUANDO EL PUEBLO SE LAS COBRE TODAS JUNTAS.  DESPUES NO VENGAN A PEDIR AYUDA NI INTERVENCION EXTRANJERA ELLOS MISMOS SE BUSCAN SUS MALES ENTONCES AGUANTEN COMO MACHOS GRACIAS A ""DOLAR TODAY""",pedrojosemarin3
39,2019-01-03 23:58:13+00:00,1080976658671288321,"@JordanAlmeida @josmarnalin Vc fala isso com conhecimento de causa ou viu na sua bola de cristal? Até agora o esta tudo indo muito bem, a bolsa, o dólar...",tekapatatas
40,2019-01-03 23:58:06+00:00,1080976626719080448,"@sevdamrabbim Dolar, 3,5 ₺ dan 7’ye çıkınca zararımız ne kadar? Gezi maliyetini kim nasıl hesaplamış dolar sadece en yüksek 0,5₺ arttı!!",yado38
41,2019-01-03 23:58:05+00:00,1080976624299008000,"El mercado espera una inflación del 28,7% y un dólar a $48,3 para 2019 -  https://t.co/hchNQlx8bx",radiodonweb
42,2019-01-03 23:57:57+00:00,1080976592631930880,"@fmonroy Con respecto a esto, creo las únicas que faltan actualizar sus precios del dólar Dicom son Movistar Movilnet y Digitel, creo su nuevo precio del GB adicional rondaría unos 1000bs estimo yo",brewsterl
43,2019-01-03 23:57:40+00:00,1080976517742686209,"Brasil 04/01/2019

Salário Mínimo R$954,00
Dólar R$3,88
IDH 0,759
Desemprego 12,2% - 13.000.000 pessoas
Gasolina R$4,49
Botijão de gás R$70,00
Busão R$4,05 (BH)

Como será que vamos estar em 365dias?",paulorm_
44,2019-01-04 23:59:59+00:00,1081339490919170049,Petróleo y tasa del dólar inician con buena señal para la economía https://t.co/leeMALcPmG https://t.co/DZYITAj4ot,guayacanalrd
45,2019-01-04 23:59:55+00:00,1081339473919651840,"@marcosclu @alerosenfeld @meddle2010 @lucasllach @CasandraOrejana @rodrigo_xyz @cbuteler De acuerdo. Es asignar probabilidades a las jabalinas que te podes comer. INDEC, dólar, desdoblamiento, imprevisión, sarasa1, sarasa(n)... argentina.",jmtruffa
46,2019-01-04 23:59:53+00:00,1081339467284336640,Arada gözlerim dolar gülüşünü hatırladıkça,buneyydi
47,2019-01-04 23:59:42+00:00,1081339420320649216,"@PedroPerozo1 @15yultimoweb Pero, animalito del monte, y perdón a los queridos animalitos que no merecen la comparación; entiende que el dólar oficial pasó de 60 soberanos a 150 soberanos en diciembre, mínimo implica duplicar la liquidez. Vamos, no te hagas; no creo que lo seas!",alexanderriera
48,2019-01-04 23:59:29+00:00,1081339364209127424,"@yusuf_dumdum Iya,,,, kok Msh ada yg mau pilih. Mungkinkah hati nurani nya Sdh tertutup Dolar.",dans24109539
49,2019-01-04 23:58:14+00:00,1081339050005532672,"2018 yazında 3,6 milyar aktif akıllı telefon kullanılıyordu. Akıllı telefonlar küresel ticaretin kilit bir ürünü haline geldi. Yılda 1,5 milyar adet civarında akıllı telefon satılıyor. Akıllı telefon İhracat pazarı 250 milyar dolar. https://t.co/CSbcRdLXsY",IhracatCo
50,2019-01-04 23:58:06+00:00,1081339015150923777,"Dia 4 de janeiro e o dólar ainda não está a 1 real. Porra bolsonaro, você prometeu",mileysprisoner
51,2019-01-04 23:57:58+00:00,1081338982951211008,"No se imagina como mejora la calidad del amasado aplicando esta técnica es casi mágica, te ahorra esfuerzo y si lo vemos desde un punto de vista técnico hasta levadura por el tiempo que lleva 
Pliegues o dobleces.
Es una técnica que consiste en dolar la … https://t.co/FTwj5bcdaP https://t.co/rLH96A93kH",Pan_Comido
52,2019-01-04 23:57:48+00:00,1081338941264007168,"@malanpa @pueblo2114 @UltimoMomentoVE Hacer un aumento de sueldo en este momento y liberar  el dólar, es lo mismo que diga MADURO de  manera llana : ""Les doy lo que puedo y ahora arreglense ustedes, no pude resolver el tema económico "".",1234hormiga
53,2019-01-04 23:57:30+00:00,1081338867029028864,"La respuesta de maduro será otro aumento loco sobre los 20 mil, aumento de gasolina, más controles, mas impuestos...resultado...más miseria. Dolar en 4500 en primer trimestre",angelmarquezl
54,2019-01-04 23:57:21+00:00,1081338826285449216,"#ReflexionemosJuntos

- Amlo dice tener en su cartera 200 pesos y 1 dólar.  

-En su reporte de de bienes dice que no tiene propiedades ni vehículos. 

Durante 65 años no la logrado hacerse de pertenencias pero aún así crees que él es el salvador de 🇲🇽.

Pero el pendejo era Peña! https://t.co/rGczJOzUug",emprexmex
55,2019-01-05 23:59:37+00:00,1081701784790487040,"@lubrio porque en Venezuela, hasta el dolar se está devaluando",escalanteh
56,2019-01-05 23:59:31+00:00,1081701759771385861,"Acabo de confundirme en un cajero viendo el tipo de cambio del Euro en lugar de dólar a 673, casi me siento a llorar.",heypeter_io
57,2019-01-05 23:58:53+00:00,1081701600148762624,Minha cota de felicidade eu quero em dolar,Uerik_
58,2019-01-05 23:58:53+00:00,1081701599528001536,O trump ta fragilizado nos states e o único argumento q vejo de minion é o pessoal comemorando a amizade dele com o oranoslob por causa do dólar gente kkkkkkk que se exploda os dois 😂,tcynic_
59,2019-01-05 23:58:14+00:00,1081701436294086657,"La ultima vez que me enamore el dólar estaba a 10 pesos. 
Ahora es un lujo que no puedo darme 💩",carlabermudez7
60,2019-01-05 23:57:26+00:00,1081701237731532801,Dışarda kar yagıyor deliler gibi araba sürmek istiyorum ama şimdi çıkarsam park yerim dolar çıkmamam lazım çıkmamam lazım...,tutku_yuce
61,2019-01-05 23:56:19+00:00,1081700957082341377,@Sevgiidrmzz Dolar düşmez ..,ekrembaskannn
62,2019-01-05 23:55:34+00:00,1081700767789182976,"@Haberturk yalakalıkta Ahaber'i geçtin tebrikler. Duymayanlar duysun 5 ay önce 3.80 olan dolar sert düşerek 5.40 olmuştur! 

### Temmuz'da 4 .TLden 7.5 TL ye  yükselt . Sonra 5.35 olunca milleti sevindir. Buna anca koyunlar mee'ler. (Sevinir) 😂 https://t.co/jYC4XX99oR",oznozlem
63,2019-01-05 23:55:33+00:00,1081700761720049664,"@julimerlo_ 0,50 centavos de dolar",ncrypto23
64,2019-01-05 23:55:30+00:00,1081700749678202880,@kerimkarakaya34 42 bin kontrat 78 milyon dolar ediyor. Bu kadar ufak miktarla koca bir para birimi çökecekse... fena 😌,e507
65,2019-01-05 23:54:56+00:00,1081700609135468544,"@luisrey15606 @lubrio Señor Luis ya veo que usted es una lumbrera en economia, pero mientras usted hable del problema de Venezuela obviando el dólar today, yo de inmediato le pierdo el respeto y lo coloco del otro lado de la acera.",YoPregunto11
66,2019-01-06 23:59:50+00:00,1082064228910010369,Un dolar por felicidad eterna... prefiero el dolar #Simpsons https://t.co/c58wafGUw4,varthc
67,2019-01-06 23:59:43+00:00,1082064200573308929,Curiosamente lo lloraimpuestos tienen como referente a Ménem quien fue el mayor verdugo fiscal de la historia. Subió 2 veces el IVA pero había una deflación artificial y dólar híper barato. A quien le importaba.,PedroTejadaUnir
68,2019-01-06 23:59:42+00:00,1082064193291984903,"Que bonita esa gente que responde ""bien"" aún cuando saben que el dólar va como por 1900",Mellamantato
69,2019-01-06 23:59:38+00:00,1082064179429806081,Caraota Digital no difunde cotización del dólar paralelo ni de ninguna otra divisa en el mercado negro           ` https://t.co/joN8Hm8C0x,CaraotaDigital
70,2019-01-06 23:59:26+00:00,1082064129039446021,"@gigzsss @datonetto Os movimentos são muito mais fortes, amplos ,  do que podemos imaginar antes de acontecerem . Quando dólar tava 2,80
Ninguém imaginava a 4,0. Quando bolsa bateu 35k , jamais imaginavam 90k . Estamos com a melhor equipe econômica  da história  e empresas enxutas .",lhthome
71,2019-01-06 23:59:26+00:00,1082064126342500352,Faustão antes de criticar bolsonaro presidente do brasil olha pra tua bunda q vem no brasil só  pra levar os reais e transformar e dólar imbecil !!!,vini__andrades
72,2019-01-06 23:59:23+00:00,1082064115852546048,"@eraflicker Eu abusei no fim de ano, vou ter que começar a guardar tudo de novo pra comprar essas coisas e rezar pro dolar baixar né kkkkkk",gaslyxleclerc
73,2019-01-06 23:59:21+00:00,1082064104901222400,"A los que se quejan del colectivo caro en Rosario, les recuerdo que sale apenas 60 centavos de dólar.",pelaa__19
74,2019-01-06 23:58:51+00:00,1082063979034361857,Faustao antes de criticar bolsonaro presidente do brasil olha pra tua bunda q vem no brasil só  pra levar os reais e transformar e dólar imbecil!,vini__andrades
75,2019-01-06 23:58:48+00:00,1082063969249120256,"sei do meu valor, e a cotação é dólar, porque a vida é louca, mano, a vida é louca",bealourennc
76,2019-01-06 23:58:37+00:00,1082063921182371840,@diarioonline DÓLAR NA CUECA.,98c7dc77471449b
77,2019-01-07 23:59:42+00:00,1082426583972016128,"Hoy 7 de enero, se puede apreciar cómo un dólar paralelo alcanza la cifra de los 1.107Bs, coincidiendo casi de manera exacta con la proyección elaborada por mi persona hace aproximadamente un año. https://t.co/iSbXUt2Mwq",JuanCirerol21
78,2019-01-07 23:59:37+00:00,1082426563289890816,@sofigr_ JAMÁS EN LA VIDA me había hecho nada aparte de usar toallitas del dólar city para desmaquillarme creo yo 🙊,ktoO_M
79,2019-01-07 23:59:31+00:00,1082426534802149376,@GreenNorthern Ayıp ama yani abi 5000 dolar yolluk yollamış adama ag yolunu sikiyim o nasıl yolluk ya asfghhkll,AGencturkTS
80,2019-01-07 23:59:25+00:00,1082426512165519360,"#AkuSERUJI: Cadangan Devisa Indonesia Kembali Naik Mencapai 120,7 Miliar US Dolar https://t.co/etRdl2gGh4",Eebbenuw
81,2019-01-07 23:59:03+00:00,1082426421262385152,"@escapaz Ni idea cuánto costó, me lo regalaron, pero creo recordar que eran algo como 280 pesos argentinos, y en dólares serían 7 dólares, en Argentina el dólar está 39 pesos argentinos, lo redondee a 40",DDuelista
82,2019-01-07 23:58:42+00:00,1082426331466477568,A alta do dólar é uma tática da mídia golpista para destituir a presidência da república! #DesculpasDoPT,DesculpasDoPT
83,2019-01-07 23:58:29+00:00,1082426278047895553,Este es el único país donde la demanda es BsS y el Dólar sube increíble. Solo en Venezuela,ADuranMaracay
84,2019-01-07 23:58:29+00:00,1082426275409653760,"Agitos Mutum - Pela primeira vez no ano, dólar fecha em alta e Bolsa, em queda https://t.co/Mo0IKjo0B2",agitosmutum
85,2019-01-07 23:58:28+00:00,1082426274163900417,"En este negoció ni un dolar se regala, hay gente viva Ehh",JLAZO230998
86,2019-01-07 23:58:22+00:00,1082426248603799553,"@SOYCarlosMota @lopezobrador_ @SHCP_mx @CarlosUrzuaSHCP @Banxico La 1ª y mas importante: cerrar los bancos
2ª Rene Bejarano director del banco de Mexico.
3era. Despues de cerrar los bancos, nacionalizarlos!
4ª cerrar las fronteras a importaciones.
5ª poner la paridad del dolar a 12.50
6ª importar azucar, medicos, ron y morenas de Cuba",luismoralesr1
87,2019-01-07 23:58:19+00:00,1082426232946524160,"Cadangan Devisa Indonesia Kembali Naik Mencapai 120,7 Miliar US Dolar https://t.co/icRIGmzBr0",633ecca5da74470
88,2019-01-08 23:59:34+00:00,1082788936617988096,@hevercastro @Marcop_555 @ivanyepez12 @luisoliveros13 Para eso hay levantar el control y el régimen no lo hará porque su leit motiv es el dólar dipro de la camarilla.  Pueden poner hoy el Dicom a 1300 y mañana el negro sube exponencialmente.,mr_ian_fleming
89,2019-01-08 23:59:14+00:00,1082788852585119744,@rechendless tanto subió allá el dólar?,purpurinxx
90,2019-01-08 23:59:09+00:00,1082788831189979137,"Aunque existe incertidumbre, el dólar se mantendrá en un nivel que permitirá tomar decisiones financieras.

https://t.co/0hbfDHlhTp",_r_i_s_k
91,2019-01-08 23:58:46+00:00,1082788736155435009,I liked a @YouTube video https://t.co/gf4GlnLxvc Day Trade ao vivo Mini Índice e Mini Dólar com Jota - 08-01-2019,a_everaldo
92,2019-01-08 23:58:41+00:00,1082788714445709312,Macri tendría que exportar menores. Sería algo tan estúpido como lo que hizo con el dólar.,tiamat_enki
93,2019-01-08 23:58:18+00:00,1082788617561481216,Equivalencia de las monedas de diversos países con el dólar de los Estados Unidos de América - https://t.co/cMX7dsCRCI #GoogleAlerts,rullos618
94,2019-01-08 23:58:10+00:00,1082788585013678081,[1$ = 1666 Bs.S] = Dólar Paralelo Ahora | APEX asegura que medios internacionales no tienen acreditaciones para cubrir investidura de Maduro https://t.co/sBSL5lQXMV,FreedolarC
95,2019-01-08 23:58:03+00:00,1082788555523534849,El dólar paralelo arrancó el año con el acelerador puesto rumbo a los Bs.S 2.000 https://t.co/G0buR25FaB vía @descifradocom,chvijose
96,2019-01-08 23:57:28+00:00,1082788407665979392,"Por la cancelación del NAIM: Pérdida de la confianza, el dólar más caro, reacciones negativas de las calificadoras, 300 mil millones de dólares a la basura y miles de empleos perdidos.

Los errores del gobierno en Economía siempre son con cargo al pueblo. https://t.co/5aTOmpQIlj",lynswan8888
97,2019-01-08 23:57:21+00:00,1082788380088373253,@Mikeel04 Quiero mi dólar :v,walli_world
98,2019-01-08 23:57:15+00:00,1082788355933298688,"@_VicenteSerrano @VicenteFoxQue @FelipeCalderon @YuririaSierra @beltrandelrio @lopezobrador_ Entonces ¿Cómo se le llama al que hace lo mismo que  Ricardo Alemán, Loret de Mola, López Dóriga? Usted no deja de hablar de los logros de amlo, aunque en términos reales no se vean, a mí si me afecta el desabasto de gasolina, alza del dólar, lo veo todos los días en las compras.",marcouriel13
99,2019-01-09 23:59:55+00:00,1083151412018728960,@DanLens @el_mas_necio @MonitorDolarVe Una pregunta los 20 dolares de Carvajalino para comprar los zapaticos por Amazon los obtuvo a dolar Dicom o a dolar Paralelo??Tienen un minuto para responder??,lucianomar1975
100,2019-01-09 23:59:54+00:00,1083151409116311554,Bolsa de Valores bate recorde positivo e dólar cai. https://t.co/34t1LNvL34,PATRlOTAS
101,2019-01-09 23:59:49+00:00,1083151388392214528,"@rcas1 El dólar Cristina de 24 sería el dólar tarjeta que estaba muy alejado del blues, no?",AlejandroSlack
102,2019-01-09 23:58:57+00:00,1083151170590425088,Tipo de cambio baja tras avance de negociaciones entre EE. UU. y China https://t.co/PqpeMeRLxY #Dolar #Divisas,TipoCambioDolar
103,2019-01-09 23:58:48+00:00,1083151132795523075,"Bolsa bate 93 mil pontos pela primeira vez na história e dólar segue em queda, chegou a R$ 3,68! Culpa do PT!!!",gersonolopes
104,2019-01-09 23:58:48+00:00,1083151130572533760,"@Mastergui_ como diria o grande poeta @Caio_bob me fode, mas abaixa o dólar",Beagaren
105,2019-01-09 23:58:45+00:00,1083151118476152835,"@AguaPaVenezuela @IrmaDCP @guara2021 @JESUISLEPROFE @AllansSk @TAURO_60 @chavestroica @iris_223 @AguaPrimero @Lla_nera @Russo_Comunero @anatramirez8771 @Flor65j @IsaDeGar @AguaParaCaracas @zumicar @jhohusa @PeterMoV @tropachavistaRV @evitamacea @edgar62t @CandangaVen @paz_4203 @pazylibertad16 @JLMT65 @violetaGarcia57 @MaDiazSi @CarreroCarolina @DANNYMA78 @CarliApon @jfreitez24 @garciaro57 @klis_romero @EliasOdbe @PatriciaV1999 @lamangosta311 @KumpaLili @MQuevedo48 @anitaloch @memdizabal @senenjmc1 @jBurrundanga @Alfa2xx3 @ElCapitanER @omayanel @BuenoYolbert @charallave59 @ChavismoB @dcabellor @josemvasquez Estan como locos apuraditos a superar el valor del salario mínimo por ellos saben q mi presi va aumentar el sueldo, estos comerciantes, bachaqueros y los del dolar $ son unos asesinos a sueldos con el pueblo",belkiscolmenar4
106,2019-01-09 23:58:21+00:00,1083151020337831936,@GuaracuchaFB AJA Y PORQUE ESTA COMPRANDO AHÍ HAY UN DÓLAR CONTROLADO Y EL DE DONDE LOS SACA,MargotDePacheco
107,2019-01-09 23:58:16+00:00,1083150998858809344,"@jazykovedma @olivievranska Původně šlo o český tolar,polsky talar,nizozemsky daaler nebo dalar,do britských kolonii pak pronikl pod názvem dollar. Kromě dolarů v jiných zemích tak vznikl i nejznámější americký dolar. Zajímavé je,že všechny vydané dolary jsou v USA platné,na rozdíl od výměn měny u nás..🧐",kucera02
108,2019-01-09 23:58:15+00:00,1083150992890302465,"O dólar está caindo... falem para o Bolsonaro ficar quietinho e não apertar nenhum botão, please! :)",chuquer
109,2019-01-09 23:58:15+00:00,1083150991762042880,"Tomara que esse descenso do dólar continue por mais algum tempinho e isso se reflita logo no preço dos HD em umas semanas.

Preciso trocar logo o desse PC.",shaolinmaru
110,2019-01-10 23:59:58+00:00,1083513813742309376,[1$ = 2239 Bs.S] = Dólar Paralelo Ahora | En San Cristóbal protestaron en rechazo al nuevo mandato de Maduro https://t.co/Vn41x95tuz,FreedolarC
111,2019-01-10 23:59:51+00:00,1083513782872297472,A alta do dólar é uma ação da elite branca para ameaçar o Estado democrático de direito! #DesculpasDoPT,DesculpasDoPT
112,2019-01-10 23:59:44+00:00,1083513756586512384,"@frncflh @TiroDeCanto @TyCSports Não tem quem compre, salário em dólar e o ano passado ele fez exame físico pra fechar com algum time e não passou...",Pagliarini
113,2019-01-10 23:59:16+00:00,1083513635375321089,"@JornalOGlobo Tá foda mesmo, dólar caindo, bolsa subindo, um monte de parasita do serviço público sendo demitido, meio milhão de beneficiários do bolsa família pedindo desligamento voluntário.... Até o final do ano o país pode até começar a dar certo.",Humbertobaraujo
114,2019-01-10 23:58:20+00:00,1083513402415292416,Parte de la inflación obedece a razones políticas y sociales. La subida del precio del dolar paralelo y comerciantes subiendo el triple de su mercancía estos últimos días es un claro ejemplo.,RicoVBM
115,2019-01-10 23:57:38+00:00,1083513225940004866,#burayayazıyorum her şeyin başı sağlık ve bir milyon dolar.,champions_bjk
116,2019-01-10 23:57:27+00:00,1083513179223805952,"6- Em 2010 fiz intercâmbio pra Irlanda. O que pagou minha viagem foi uma série de designs para Igrejas Universais que seriam construídas em Angola. Pagavam mto bem e em Dólar. 

Nao me sinto mal pq anos depois o governo angolano expulsou a IURD do país kkk",henriq_arq
117,2019-01-10 23:57:25+00:00,1083513172672348162,Ala chingada el peso le esta ganando al dolar !!!!!!!!,GarzaSabas
118,2019-01-10 23:57:06+00:00,1083513092913401856,@salariodelmiedo @prietuscov @leozuckermann @CarlosLoret @aguilarcamin @pedroferriz3 @SergioSarmiento @dparamoofical @DeniseDresserG @LeonKrauze @rivapa @beltrandelrio @qtf @PabloHiriart @CiroGomezL @LuisCardenasMx Estos personajes que al parecer hubieran estado felices que la bolsa y el dólar subieran  estos que en lugar de calmar a la población para aguantar un poco el problema del desabasto lo asuzan para que no aceptar que es un mal necesario  que cuando @lopezobrador_ da un paso ladran,Octavio69358718
119,2019-01-10 23:57:00+00:00,1083513068724936704,Dólar a 2000 haaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa @MARACAYACTIVA papá HP @Pontifex_es haaaaaa @CMonteroOficial  @PoleoRafael @trafficVALENCIA @leonardoavh @trafficGUARICO,monoruso
120,2019-01-10 23:56:28+00:00,1083512930908409856,Her şeyin başı sağlık ve bir milyon dolar.,champions_bjk
121,2019-01-11 23:59:56+00:00,1083876192795676673,Mmgvooo que loco el dolar.,Notengouseer
122,2019-01-11 23:59:15+00:00,1083876021374517248,"@Estadao @EstadaoEconomia Só retrocesso, tomara que o do dólar seja de uns quatro anos.",adegilson59
123,2019-01-11 23:59:11+00:00,1083876005134155777,@jairbolsonaro O dolar ta caindo porque seu amiguinho parou tudo pra montar aquele muro bizarro.,ad_martins_
124,2019-01-11 23:59:00+00:00,1083875960074702849,@DanBilzerian @IgniteCCo Kral iban veriyorum hemen 5 10 bin dolar yolla bize de öğrenciyiz burda ögrenci,onurinalkac
125,2019-01-11 23:59:00+00:00,1083875959651090432,"Economia
Dólar cai pela 4ª semana e real é a moeda que mais se valoriza no mundo
Na visão de estrategista, os investidores ficaram ""otimistas demais"" com o novo governo... https://t.co/qfhUmvYJ2z",AleLima99
